ts	base_num	base_chunk_id	query_kind	removed_words_lower_csv	removed_words_original_csv	removed_starts_csv	removed_ends_csv	insert_text	insert_after_word_num_requested	insert_after_word_num_actual	insert_word_count	insert_char_pos	insert_appended_to_end	eligible_words	requested_random_sets	max_unique_sets_possible	ann_has_base	ann_rank_base	local_has_base	local_rank_base	overlap@5	recall@5	ann_top_ids	local_top_ids
20260215_104513	933	fairy_tale_woods_melody_chunk42	INSERTED					not at all	10	10	25	59	False				True	1	True	1	5/5	1.0000	fairy_tale_woods_melody_chunk42|fairy_tale_woods_melody_chunk39|fairy_tale_woods_melody_chunk97|Frankenstein  The Modern Prometheus - pg84_chunk1120|The King in Yellow by Robert W. Chambers  - pg8492_chunk2884	fairy_tale_woods_melody_chunk42|fairy_tale_woods_melody_chunk39|fairy_tale_woods_melody_chunk97|Frankenstein  The Modern Prometheus - pg84_chunk1120|The King in Yellow by Robert W. Chambers  - pg8492_chunk2884
20260215_104513	934	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2090	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2090|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2117|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6970|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1876|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6638	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2090|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2117|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6970|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1876|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6638
20260215_104513	934	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2090	INSERTED					not at all	10	10	26	66	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2090|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2117|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6970|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6881|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3737	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2090|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2117|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6970|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6881|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3737
20260215_104513	935	Pride and Prejudice - pg1342_chunk3969	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3969|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6645|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2152|Frankenstein  The Modern Prometheus - pg84_chunk1096|Pride and Prejudice - pg1342_chunk2661	Pride and Prejudice - pg1342_chunk3969|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6645|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2152|Frankenstein  The Modern Prometheus - pg84_chunk1096|Pride and Prejudice - pg1342_chunk2661
20260215_104513	935	Pride and Prejudice - pg1342_chunk3969	INSERTED					not at all	10	10	23	63	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk3969|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6645|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2152|Pride and Prejudice - pg1342_chunk3773|Frankenstein  The Modern Prometheus - pg84_chunk1096	Pride and Prejudice - pg1342_chunk3969|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6645|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2152|Pride and Prejudice - pg1342_chunk3773|Frankenstein  The Modern Prometheus - pg84_chunk1096
20260215_104513	936	Frankenstein  The Modern Prometheus - pg84_chunk1558	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1558|Frankenstein  The Modern Prometheus - pg84_chunk1074|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2829|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2389|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3727	Frankenstein  The Modern Prometheus - pg84_chunk1558|Frankenstein  The Modern Prometheus - pg84_chunk1074|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2829|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2389|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3727
20260215_104513	936	Frankenstein  The Modern Prometheus - pg84_chunk1558	INSERTED					not at all	10	10	26	55	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1558|Frankenstein  The Modern Prometheus - pg84_chunk1074|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2829|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2389|Frankenstein  The Modern Prometheus - pg84_chunk2968	Frankenstein  The Modern Prometheus - pg84_chunk1558|Frankenstein  The Modern Prometheus - pg84_chunk1074|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2829|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2389|Frankenstein  The Modern Prometheus - pg84_chunk2968
20260215_104513	937	Frankenstein  The Modern Prometheus - pg84_chunk1542	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1542|Pride and Prejudice - pg1342_chunk4658|Frankenstein  The Modern Prometheus - pg84_chunk311|Frankenstein  The Modern Prometheus - pg84_chunk2478|Frankenstein  The Modern Prometheus - pg84_chunk1471	Frankenstein  The Modern Prometheus - pg84_chunk1542|Frankenstein  The Modern Prometheus - pg84_chunk311|Pride and Prejudice - pg1342_chunk4658|Frankenstein  The Modern Prometheus - pg84_chunk2478|Frankenstein  The Modern Prometheus - pg84_chunk1471
20260215_104513	937	Frankenstein  The Modern Prometheus - pg84_chunk1542	INSERTED					not at all	10	10	30	48	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1542|Pride and Prejudice - pg1342_chunk4658|Frankenstein  The Modern Prometheus - pg84_chunk2478|Frankenstein  The Modern Prometheus - pg84_chunk1471|Frankenstein  The Modern Prometheus - pg84_chunk311	Frankenstein  The Modern Prometheus - pg84_chunk1542|Pride and Prejudice - pg1342_chunk4658|Frankenstein  The Modern Prometheus - pg84_chunk2478|Frankenstein  The Modern Prometheus - pg84_chunk1471|Frankenstein  The Modern Prometheus - pg84_chunk311
20260215_104513	938	Pride and Prejudice - pg1342_chunk1446	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1446|Pride and Prejudice - pg1342_chunk2873|Pride and Prejudice - pg1342_chunk798|Pride and Prejudice - pg1342_chunk4885|Pride and Prejudice - pg1342_chunk118	Pride and Prejudice - pg1342_chunk1446|Pride and Prejudice - pg1342_chunk2873|Pride and Prejudice - pg1342_chunk798|Pride and Prejudice - pg1342_chunk4885|Pride and Prejudice - pg1342_chunk118
20260215_104513	938	Pride and Prejudice - pg1342_chunk1446	INSERTED					not at all	10	10	23	53	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1446|Pride and Prejudice - pg1342_chunk2873|Pride and Prejudice - pg1342_chunk4885|Pride and Prejudice - pg1342_chunk798|Pride and Prejudice - pg1342_chunk118	Pride and Prejudice - pg1342_chunk1446|Pride and Prejudice - pg1342_chunk2873|Pride and Prejudice - pg1342_chunk4885|Pride and Prejudice - pg1342_chunk798|Pride and Prejudice - pg1342_chunk118
20260215_104513	939	Frankenstein  The Modern Prometheus - pg84_chunk416	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk416|Frankenstein  The Modern Prometheus - pg84_chunk571|Frankenstein  The Modern Prometheus - pg84_chunk2757|Frankenstein  The Modern Prometheus - pg84_chunk625|Frankenstein  The Modern Prometheus - pg84_chunk419	Frankenstein  The Modern Prometheus - pg84_chunk416|Frankenstein  The Modern Prometheus - pg84_chunk571|Frankenstein  The Modern Prometheus - pg84_chunk2757|Frankenstein  The Modern Prometheus - pg84_chunk625|Frankenstein  The Modern Prometheus - pg84_chunk419
20260215_104513	939	Frankenstein  The Modern Prometheus - pg84_chunk416	INSERTED					not at all	10	10	28	55	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk416|Frankenstein  The Modern Prometheus - pg84_chunk571|Frankenstein  The Modern Prometheus - pg84_chunk625|Frankenstein  The Modern Prometheus - pg84_chunk419|Pride and Prejudice - pg1342_chunk3912	Frankenstein  The Modern Prometheus - pg84_chunk416|Frankenstein  The Modern Prometheus - pg84_chunk571|Frankenstein  The Modern Prometheus - pg84_chunk625|Frankenstein  The Modern Prometheus - pg84_chunk419|Pride and Prejudice - pg1342_chunk3912
20260215_104513	940	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5220	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5220|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk763|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5222|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2548|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3545	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5220|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk763|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5222|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2548|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3545
20260215_104513	940	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5220	INSERTED					not at all	10	10	26	52	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5220|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2548|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk763|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5222|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3545	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5220|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2548|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk763|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5222|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3545
20260215_104513	941	Common Sense by Thomas Paine - pg147_chunk46	ORIGINAL														True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk46|Common Sense by Thomas Paine - pg147_chunk437|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5543|Frankenstein  The Modern Prometheus - pg84_chunk419|Frankenstein  The Modern Prometheus - pg84_chunk1080	Common Sense by Thomas Paine - pg147_chunk46|Common Sense by Thomas Paine - pg147_chunk437|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5543|Frankenstein  The Modern Prometheus - pg84_chunk419|Frankenstein  The Modern Prometheus - pg84_chunk1080
20260215_104513	941	Common Sense by Thomas Paine - pg147_chunk46	INSERTED					not at all	10	10	26	47	False				True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk46|Common Sense by Thomas Paine - pg147_chunk437|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5543|Frankenstein  The Modern Prometheus - pg84_chunk419|Frankenstein  The Modern Prometheus - pg84_chunk1080	Common Sense by Thomas Paine - pg147_chunk46|Common Sense by Thomas Paine - pg147_chunk437|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5543|Frankenstein  The Modern Prometheus - pg84_chunk419|Frankenstein  The Modern Prometheus - pg84_chunk1080
20260215_104513	942	Frankenstein  The Modern Prometheus - pg84_chunk2720	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2720|Heart of Darkness by Joseph Conrad - pg219_chunk659|Heart of Darkness by Joseph Conrad - pg219_chunk1446|Frankenstein  The Modern Prometheus - pg84_chunk375|Frankenstein  The Modern Prometheus - pg84_chunk2917	Frankenstein  The Modern Prometheus - pg84_chunk2720|Heart of Darkness by Joseph Conrad - pg219_chunk659|Heart of Darkness by Joseph Conrad - pg219_chunk1446|Frankenstein  The Modern Prometheus - pg84_chunk375|Frankenstein  The Modern Prometheus - pg84_chunk2917
20260215_104513	942	Frankenstein  The Modern Prometheus - pg84_chunk2720	INSERTED					not at all	10	10	30	51	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2720|Heart of Darkness by Joseph Conrad - pg219_chunk659|Heart of Darkness by Joseph Conrad - pg219_chunk739|Heart of Darkness by Joseph Conrad - pg219_chunk1446|Frankenstein  The Modern Prometheus - pg84_chunk375	Frankenstein  The Modern Prometheus - pg84_chunk2720|Heart of Darkness by Joseph Conrad - pg219_chunk659|Heart of Darkness by Joseph Conrad - pg219_chunk739|Heart of Darkness by Joseph Conrad - pg219_chunk1446|Frankenstein  The Modern Prometheus - pg84_chunk375
20260215_104513	943	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1383	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1383|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1502|Common Sense by Thomas Paine - pg147_chunk557|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk886|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1444	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1383|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1502|Common Sense by Thomas Paine - pg147_chunk557|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk886|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1444
20260215_104513	943	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1383	INSERTED					not at all	10	10	27	51	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1383|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk886|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1444|Pride and Prejudice - pg1342_chunk4165|Frankenstein  The Modern Prometheus - pg84_chunk1096	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1383|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk886|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1444|Pride and Prejudice - pg1342_chunk4165|Frankenstein  The Modern Prometheus - pg84_chunk1096
20260215_104513	944	Common Sense by Thomas Paine - pg147_chunk501	ORIGINAL														True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk501|Common Sense by Thomas Paine - pg147_chunk756|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3211|Common Sense by Thomas Paine - pg147_chunk845|Common Sense by Thomas Paine - pg147_chunk78	Common Sense by Thomas Paine - pg147_chunk501|Common Sense by Thomas Paine - pg147_chunk756|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3211|Common Sense by Thomas Paine - pg147_chunk845|Common Sense by Thomas Paine - pg147_chunk78
20260215_104513	944	Common Sense by Thomas Paine - pg147_chunk501	INSERTED					not at all	10	10	27	66	False				True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk501|Common Sense by Thomas Paine - pg147_chunk756|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3211|Common Sense by Thomas Paine - pg147_chunk845|Common Sense by Thomas Paine - pg147_chunk886	Common Sense by Thomas Paine - pg147_chunk501|Common Sense by Thomas Paine - pg147_chunk756|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3211|Common Sense by Thomas Paine - pg147_chunk845|Common Sense by Thomas Paine - pg147_chunk886
20260215_104513	945	Pride and Prejudice - pg1342_chunk4847	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk4847|Pride and Prejudice - pg1342_chunk1671|Pride and Prejudice - pg1342_chunk1691|Pride and Prejudice - pg1342_chunk449|Pride and Prejudice - pg1342_chunk2364	Pride and Prejudice - pg1342_chunk4847|Pride and Prejudice - pg1342_chunk1671|Pride and Prejudice - pg1342_chunk1691|Pride and Prejudice - pg1342_chunk449|Pride and Prejudice - pg1342_chunk2364
20260215_104513	945	Pride and Prejudice - pg1342_chunk4847	INSERTED					not at all	10	10	21	64	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk4847|Pride and Prejudice - pg1342_chunk1671|Pride and Prejudice - pg1342_chunk449|Pride and Prejudice - pg1342_chunk1691|Pride and Prejudice - pg1342_chunk1344	Pride and Prejudice - pg1342_chunk4847|Pride and Prejudice - pg1342_chunk1671|Pride and Prejudice - pg1342_chunk449|Pride and Prejudice - pg1342_chunk1691|Pride and Prejudice - pg1342_chunk1344
20260215_104513	946	The King in Yellow by Robert W. Chambers  - pg8492_chunk1119	ORIGINAL														True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk1119|Frankenstein  The Modern Prometheus - pg84_chunk820|Frankenstein  The Modern Prometheus - pg84_chunk2132|Frankenstein  The Modern Prometheus - pg84_chunk573|Pride and Prejudice - pg1342_chunk3993	The King in Yellow by Robert W. Chambers  - pg8492_chunk1119|Frankenstein  The Modern Prometheus - pg84_chunk820|Frankenstein  The Modern Prometheus - pg84_chunk2132|Frankenstein  The Modern Prometheus - pg84_chunk573|Pride and Prejudice - pg1342_chunk3993
20260215_104513	946	The King in Yellow by Robert W. Chambers  - pg8492_chunk1119	INSERTED					not at all	10	10	30	46	False				True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk1119|Frankenstein  The Modern Prometheus - pg84_chunk820|Frankenstein  The Modern Prometheus - pg84_chunk2132|Pride and Prejudice - pg1342_chunk3993|Frankenstein  The Modern Prometheus - pg84_chunk976	The King in Yellow by Robert W. Chambers  - pg8492_chunk1119|Frankenstein  The Modern Prometheus - pg84_chunk820|Frankenstein  The Modern Prometheus - pg84_chunk2132|Pride and Prejudice - pg1342_chunk3993|Frankenstein  The Modern Prometheus - pg84_chunk976
