ts	base_num	base_chunk_id	query_kind	removed_words_lower_csv	removed_words_original_csv	removed_starts_csv	removed_ends_csv	insert_text	insert_after_word_num_requested	insert_after_word_num_actual	insert_word_count	insert_char_pos	insert_appended_to_end	eligible_words	requested_random_sets	max_unique_sets_possible	ann_has_base	ann_rank_base	local_has_base	local_rank_base	overlap@5	recall@5	ann_top_ids	local_top_ids
20260215_113302	261	A Room with a View by E. M. Forster - pg2641_chunk1050	REMOVED	think,things,coming,observed,rather,wanting,opinion	think,things,coming,observed,rather,wanting,opinion	33,39,50,73,83,90,108	38,45,56,81,89,97,115							11	10	330	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1050|Pride and Prejudice - pg1342_chunk3347|The King in Yellow by Robert W. Chambers  - pg8492_chunk474|A Room with a View by E. M. Forster - pg2641_chunk1236|A Room with a View by E. M. Forster - pg2641_chunk1664	A Room with a View by E. M. Forster - pg2641_chunk1050|Pride and Prejudice - pg1342_chunk3347|The King in Yellow by Robert W. Chambers  - pg8492_chunk474|A Room with a View by E. M. Forster - pg2641_chunk1236|A Room with a View by E. M. Forster - pg2641_chunk1664
20260215_113302	261	A Room with a View by E. M. Forster - pg2641_chunk1050	REMOVED	reply,think,things,observed,rather,wanting,opinion	reply,think,things,observed,rather,wanting,opinion	23,33,39,73,83,90,108	28,38,45,81,89,97,115							11	10	330	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1050|The King in Yellow by Robert W. Chambers  - pg8492_chunk474|Pride and Prejudice - pg1342_chunk3347|A Room with a View by E. M. Forster - pg2641_chunk1692|A Room with a View by E. M. Forster - pg2641_chunk1664	A Room with a View by E. M. Forster - pg2641_chunk1050|The King in Yellow by Robert W. Chambers  - pg8492_chunk474|Pride and Prejudice - pg1342_chunk3347|A Room with a View by E. M. Forster - pg2641_chunk1692|A Room with a View by E. M. Forster - pg2641_chunk1664
20260215_113302	261	A Room with a View by E. M. Forster - pg2641_chunk1050	REMOVED	freddy,reply,think,things,coming,rather,wanting	Freddy,reply,think,things,coming,rather,wanting	0,23,33,39,50,83,90	6,28,38,45,56,89,97							11	10	330	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1050|Pride and Prejudice - pg1342_chunk1598|A Room with a View by E. M. Forster - pg2641_chunk1033|The King in Yellow by Robert W. Chambers  - pg8492_chunk1232|Pride and Prejudice - pg1342_chunk3414	A Room with a View by E. M. Forster - pg2641_chunk1050|Pride and Prejudice - pg1342_chunk1598|A Room with a View by E. M. Forster - pg2641_chunk1033|The King in Yellow by Robert W. Chambers  - pg8492_chunk1232|Pride and Prejudice - pg1342_chunk3414
20260215_113302	261	A Room with a View by E. M. Forster - pg2641_chunk1050	REMOVED	freddy,coming,rather,wanting,son's,opinion,situation	Freddy,coming,rather,wanting,son's,opinion,situation	0,50,83,90,102,108,123	6,56,89,97,107,115,132							11	10	330	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1050|Pride and Prejudice - pg1342_chunk1598|The King in Yellow by Robert W. Chambers  - pg8492_chunk1232|Pride and Prejudice - pg1342_chunk2841|Pride and Prejudice - pg1342_chunk678	A Room with a View by E. M. Forster - pg2641_chunk1050|Pride and Prejudice - pg1342_chunk1598|The King in Yellow by Robert W. Chambers  - pg8492_chunk1232|Pride and Prejudice - pg1342_chunk2841|Pride and Prejudice - pg1342_chunk678
20260215_113302	261	A Room with a View by E. M. Forster - pg2641_chunk1050	REMOVED	freddy,reply,rather,wanting,son's,opinion,situation	Freddy,reply,rather,wanting,son's,opinion,situation	0,23,83,90,102,108,123	6,28,89,97,107,115,132							11	10	330	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1050|The King in Yellow by Robert W. Chambers  - pg8492_chunk1232|Pride and Prejudice - pg1342_chunk2841|A Room with a View by E. M. Forster - pg2641_chunk1033|Pride and Prejudice - pg1342_chunk1361	A Room with a View by E. M. Forster - pg2641_chunk1050|The King in Yellow by Robert W. Chambers  - pg8492_chunk1232|Pride and Prejudice - pg1342_chunk2841|A Room with a View by E. M. Forster - pg2641_chunk1033|Pride and Prejudice - pg1342_chunk1361
20260215_113302	261	A Room with a View by E. M. Forster - pg2641_chunk1050	REMOVED	reply,think,things,rather,son's,opinion,situation	reply,think,things,rather,son's,opinion,situation	23,33,39,83,102,108,123	28,38,45,89,107,115,132							11	10	330	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1050|The King in Yellow by Robert W. Chambers  - pg8492_chunk474|A Room with a View by E. M. Forster - pg2641_chunk1664|A Room with a View by E. M. Forster - pg2641_chunk1692|Pride and Prejudice - pg1342_chunk3347	A Room with a View by E. M. Forster - pg2641_chunk1050|The King in Yellow by Robert W. Chambers  - pg8492_chunk474|A Room with a View by E. M. Forster - pg2641_chunk1664|A Room with a View by E. M. Forster - pg2641_chunk1692|Pride and Prejudice - pg1342_chunk3347
20260215_113302	261	A Room with a View by E. M. Forster - pg2641_chunk1050	REMOVED	freddy,reply,think,coming,rather,wanting,opinion	Freddy,reply,think,coming,rather,wanting,opinion	0,23,33,50,83,90,108	6,28,38,56,89,97,115							11	10	330	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1050|Pride and Prejudice - pg1342_chunk1598|Pride and Prejudice - pg1342_chunk2841|Pride and Prejudice - pg1342_chunk1361|Pride and Prejudice - pg1342_chunk3139	A Room with a View by E. M. Forster - pg2641_chunk1050|Pride and Prejudice - pg1342_chunk1598|Pride and Prejudice - pg1342_chunk2841|Pride and Prejudice - pg1342_chunk1361|Pride and Prejudice - pg1342_chunk3139
20260215_113302	261	A Room with a View by E. M. Forster - pg2641_chunk1050	REMOVED	freddy,reply,things,observed,son's,opinion,situation	Freddy,reply,things,observed,son's,opinion,situation	0,23,39,73,102,108,123	6,28,45,81,107,115,132							11	10	330	True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1050|A Room with a View by E. M. Forster - pg2641_chunk1021|The King in Yellow by Robert W. Chambers  - pg8492_chunk474|A Room with a View by E. M. Forster - pg2641_chunk1033|Pride and Prejudice - pg1342_chunk700	A Room with a View by E. M. Forster - pg2641_chunk1050|A Room with a View by E. M. Forster - pg2641_chunk1021|The King in Yellow by Robert W. Chambers  - pg8492_chunk474|A Room with a View by E. M. Forster - pg2641_chunk1033|Pride and Prejudice - pg1342_chunk700
20260215_113302	262	Common Sense by Thomas Paine - pg147_chunk187	ORIGINAL											9	10	36	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk187|A Room with a View by E. M. Forster - pg2641_chunk86|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk4596|Pride and Prejudice - pg1342_chunk5065	Common Sense by Thomas Paine - pg147_chunk187|A Room with a View by E. M. Forster - pg2641_chunk86|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk4596|Pride and Prejudice - pg1342_chunk5065
20260215_113302	262	Common Sense by Thomas Paine - pg147_chunk187	REMOVED	frequently,ridicule,giving,mankind,secondly,first,public	frequently,ridicule,giving,mankind,Secondly,first,public	17,41,53,60,87,110,140	27,49,59,67,95,115,146							9	10	36	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk2841|Pride and Prejudice - pg1342_chunk3658|The King in Yellow by Robert W. Chambers  - pg8492_chunk2404	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk2841|Pride and Prejudice - pg1342_chunk3658|The King in Yellow by Robert W. Chambers  - pg8492_chunk2404
20260215_113302	262	Common Sense by Thomas Paine - pg147_chunk187	REMOVED	frequently,ridicule,mankind,secondly,possess,other,public	frequently,ridicule,mankind,Secondly,possess,other,public	17,41,60,87,122,134,140	27,49,67,95,129,139,146							9	10	36	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk2841|A Room with a View by E. M. Forster - pg2641_chunk86	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk2841|A Room with a View by E. M. Forster - pg2641_chunk86
20260215_113302	262	Common Sense by Thomas Paine - pg147_chunk187	REMOVED	frequently,ridicule,giving,mankind,first,possess,other	frequently,ridicule,giving,mankind,first,possess,other	17,41,53,60,110,122,134	27,49,59,67,115,129,139							9	10	36	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk2841|Pride and Prejudice - pg1342_chunk1617	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk2841|Pride and Prejudice - pg1342_chunk1617
20260215_113302	262	Common Sense by Thomas Paine - pg147_chunk187	REMOVED	frequently,ridicule,giving,mankind,secondly,possess,public	frequently,ridicule,giving,mankind,Secondly,possess,public	17,41,53,60,87,122,140	27,49,59,67,95,129,146							9	10	36	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk2841|A Room with a View by E. M. Forster - pg2641_chunk86	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk2841|A Room with a View by E. M. Forster - pg2641_chunk86
20260215_113302	262	Common Sense by Thomas Paine - pg147_chunk187	REMOVED	frequently,ridicule,mankind,secondly,first,possess,other	frequently,ridicule,mankind,Secondly,first,possess,other	17,41,60,87,110,122,134	27,49,67,95,115,129,139							9	10	36	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk1617|Pride and Prejudice - pg1342_chunk2841	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk1617|Pride and Prejudice - pg1342_chunk2841
20260215_113302	262	Common Sense by Thomas Paine - pg147_chunk187	REMOVED	ridicule,giving,mankind,first,possess,other,public	ridicule,giving,mankind,first,possess,other,public	41,53,60,110,122,134,140	49,59,67,115,129,139,146							9	10	36	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk2841|Pride and Prejudice - pg1342_chunk1761|A Room with a View by E. M. Forster - pg2641_chunk86|Pride and Prejudice - pg1342_chunk3658	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk2841|Pride and Prejudice - pg1342_chunk1761|A Room with a View by E. M. Forster - pg2641_chunk86|Pride and Prejudice - pg1342_chunk3658
20260215_113302	262	Common Sense by Thomas Paine - pg147_chunk187	REMOVED	frequently,giving,mankind,secondly,first,possess,public	frequently,giving,mankind,Secondly,first,possess,public	17,53,60,87,110,122,140	27,59,67,95,115,129,146							9	10	36	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1617|A Room with a View by E. M. Forster - pg2641_chunk579	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1617|A Room with a View by E. M. Forster - pg2641_chunk579
20260215_113302	262	Common Sense by Thomas Paine - pg147_chunk187	REMOVED	frequently,giving,secondly,first,possess,other,public	frequently,giving,Secondly,first,possess,other,public	17,53,87,110,122,134,140	27,59,95,115,129,139,146							9	10	36	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk1598|Pride and Prejudice - pg1342_chunk1617|Pride and Prejudice - pg1342_chunk2841	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk1598|Pride and Prejudice - pg1342_chunk1617|Pride and Prejudice - pg1342_chunk2841
20260215_113302	262	Common Sense by Thomas Paine - pg147_chunk187	REMOVED	frequently,ridicule,giving,mankind,secondly,possess,other	frequently,ridicule,giving,mankind,Secondly,possess,other	17,41,53,60,87,122,134	27,49,59,67,95,129,139							9	10	36	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk1617|Pride and Prejudice - pg1342_chunk4596	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk1617|Pride and Prejudice - pg1342_chunk4596
20260215_113302	262	Common Sense by Thomas Paine - pg147_chunk187	REMOVED	frequently,ridicule,giving,mankind,first,possess,public	frequently,ridicule,giving,mankind,first,possess,public	17,41,53,60,110,122,140	27,49,59,67,115,129,146							9	10	36	True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk2841|The King in Yellow by Robert W. Chambers  - pg8492_chunk2404	Common Sense by Thomas Paine - pg147_chunk187|Pride and Prejudice - pg1342_chunk3658|Pride and Prejudice - pg1342_chunk1761|Pride and Prejudice - pg1342_chunk2841|The King in Yellow by Robert W. Chambers  - pg8492_chunk2404
20260215_113302	263	Pride and Prejudice - pg1342_chunk658	ORIGINAL											11	10	330	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk327|Pride and Prejudice - pg1342_chunk691|Pride and Prejudice - pg1342_chunk312	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk327|Pride and Prejudice - pg1342_chunk691|Pride and Prejudice - pg1342_chunk312
20260215_113302	263	Pride and Prejudice - pg1342_chunk658	REMOVED	table,stationed,herself,eldest,observe,darcy,spring	table,stationed,herself,eldest,observe,Darcy,spring	9,20,30,66,84,111,138	14,29,37,72,91,116,144							11	10	330	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk327|Pride and Prejudice - pg1342_chunk691|Pride and Prejudice - pg1342_chunk1260	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk327|Pride and Prejudice - pg1342_chunk691|Pride and Prejudice - pg1342_chunk1260
20260215_113302	263	Pride and Prejudice - pg1342_chunk658	REMOVED	stationed,bingley,eldest,sister,observe,grown,since	stationed,Bingley,eldest,sister,observe,grown,since	20,50,66,73,84,122,128	29,57,72,79,91,127,133							11	10	330	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk3613|Pride and Prejudice - pg1342_chunk312|Pride and Prejudice - pg1342_chunk2481|Pride and Prejudice - pg1342_chunk865	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk3613|Pride and Prejudice - pg1342_chunk312|Pride and Prejudice - pg1342_chunk2481|Pride and Prejudice - pg1342_chunk865
20260215_113302	263	Pride and Prejudice - pg1342_chunk658	REMOVED	table,stationed,eldest,sister,darcy,grown,spring	table,stationed,eldest,sister,Darcy,grown,spring	9,20,66,73,111,122,138	14,29,72,79,116,127,144							11	10	330	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk327|Pride and Prejudice - pg1342_chunk3619|Pride and Prejudice - pg1342_chunk279	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk327|Pride and Prejudice - pg1342_chunk3619|Pride and Prejudice - pg1342_chunk279
20260215_113302	263	Pride and Prejudice - pg1342_chunk658	REMOVED	table,herself,eldest,sister,observe,darcy,spring	table,herself,eldest,sister,observe,Darcy,spring	9,30,66,73,84,111,138	14,37,72,79,91,116,144							11	10	330	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk327|Pride and Prejudice - pg1342_chunk691|Pride and Prejudice - pg1342_chunk3619	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk327|Pride and Prejudice - pg1342_chunk691|Pride and Prejudice - pg1342_chunk3619
20260215_113302	263	Pride and Prejudice - pg1342_chunk658	REMOVED	table,bingley,eldest,sister,darcy,grown,since	table,Bingley,eldest,sister,Darcy,grown,since	9,50,66,73,111,122,128	14,57,72,79,116,127,133							11	10	330	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk642|The King in Yellow by Robert W. Chambers  - pg8492_chunk1519|Pride and Prejudice - pg1342_chunk4438	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk642|The King in Yellow by Robert W. Chambers  - pg8492_chunk1519|Pride and Prejudice - pg1342_chunk4438
20260215_113302	263	Pride and Prejudice - pg1342_chunk658	REMOVED	stationed,bingley,eldest,observe,darcy,since,spring	stationed,Bingley,eldest,observe,Darcy,since,spring	20,50,66,84,111,128,138	29,57,72,91,116,133,144							11	10	330	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk642|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk4687|Pride and Prejudice - pg1342_chunk3347	Pride and Prejudice - pg1342_chunk658|Pride and Prejudice - pg1342_chunk642|Pride and Prejudice - pg1342_chunk765|Pride and Prejudice - pg1342_chunk4687|Pride and Prejudice - pg1342_chunk3347
